,Method,Relative Error (%),Iter
5597,Propensity Score Matching,77.45220308486961,0
5598,Propensity Score Matching,59.92327850663946,0
5599,Propensity Score Matching,140.64816491313803,0
5600,Propensity Score Matching,341.7689948482044,0
5601,Propensity Score Matching,44.72564994586912,0
5602,Propensity Score Matching,160.25805803846188,0
5603,Propensity Score Matching,319.84038894894536,0
5604,Propensity Score Matching,358.9574931545259,0
5605,Propensity Score Matching,152.39827615423874,0
5606,Propensity Score Matching,365.21557281929586,0
5607,Propensity Score Matching,327.4095405228589,0
5608,Propensity Score Matching,520.570259240242,0
5609,Propensity Score Matching,146.1103539772041,0
5610,Propensity Score Matching,420.59696684039807,0
5611,Propensity Score Matching,281.2672269073462,0
5612,Propensity Score Matching,221.85365640466927,0
5613,Propensity Score Matching,31.098925442395064,0
5614,Propensity Score Matching,33.263865858937955,0
5615,Propensity Score Matching,365.44107018386217,0
5616,Propensity Score Matching,160.56576966781662,0
5617,Propensity Score Matching,222.4499851910831,0
5618,Propensity Score Matching,122.38429063717413,0
5619,Propensity Score Matching,570.489371968725,0
5620,Propensity Score Matching,306.0320324484444,0
5621,Propensity Score Matching,98.51351896483324,0
5622,Propensity Score Matching,122.78050807703424,0
5623,Propensity Score Matching,343.64263833138125,0
5624,Propensity Score Matching,261.9477315506035,0
5625,Propensity Score Matching,515.658002798294,0
5626,Propensity Score Matching,206.19276007936676,0
5627,Propensity Score Matching,297.731489707222,0
5628,Propensity Score Matching,398.6615883386191,0
5629,Propensity Score Matching,13.169797287591775,0
5630,Propensity Score Matching,233.99051694425083,0
5631,Propensity Score Matching,365.512787004851,0
5632,Propensity Score Matching,236.3881304498292,0
5633,Propensity Score Matching,8.271131547433297,0
5634,Propensity Score Matching,420.67510628666804,0
5635,Propensity Score Matching,312.5110514270432,0
5636,Propensity Score Matching,217.33259471769907,0
5637,Propensity Score Matching,99.2688037501361,0
5638,Propensity Score Matching,152.18735312287762,0
5639,Propensity Score Matching,242.96332145054532,0
5640,Propensity Score Matching,151.41523849050049,0
5641,Propensity Score Matching,237.35791931563642,0
5642,Propensity Score Matching,430.89828432346167,0
5643,Propensity Score Matching,149.86199795149201,0
5644,Propensity Score Matching,101.73761504736352,0
5645,Propensity Score Matching,329.91009292966316,0
5646,Propensity Score Matching,197.13442882564848,0
5647,Propensity Score Matching,142.60483157357817,0
5648,Propensity Score Matching,564.8511651439429,0
5649,Propensity Score Matching,357.6127860671202,0
5650,Propensity Score Matching,200.75464691682762,0
5651,Propensity Score Matching,137.7219350825824,0
5652,Propensity Score Matching,66.34362839541052,0
5653,Propensity Score Matching,499.54314665111605,0
5654,Propensity Score Matching,674.0293045847673,0
5655,Propensity Score Matching,90.63661276829393,0
5656,Propensity Score Matching,410.11203959641523,0
5657,Propensity Score Matching,82.93944499720584,0
5658,Propensity Score Matching,95.41510949281471,0
5659,Propensity Score Matching,686.7118115062169,0
5660,Propensity Score Matching,375.00445060327513,0
5661,Propensity Score Matching,113.19516303663401,0
5662,Propensity Score Matching,303.0720784841468,0
5663,Propensity Score Matching,146.26463210473437,0
5664,Propensity Score Matching,8.570593618702208,0
5665,Propensity Score Matching,207.60936543428073,0
5666,Propensity Score Matching,55.461221270571116,0
5667,Propensity Score Matching,198.90766692615068,0
5668,Propensity Score Matching,35.86089918781912,0
5669,Propensity Score Matching,367.1678596913327,0
5670,Propensity Score Matching,22.668314503106142,0
5671,Propensity Score Matching,42.160823731197844,0
5672,Propensity Score Matching,58.87479632796557,0
5673,Propensity Score Matching,200.32274133813394,0
5674,Propensity Score Matching,185.11880414789607,0
5675,Propensity Score Matching,151.08277986113504,0
5676,Propensity Score Matching,51.18560318766745,0
5677,Propensity Score Matching,231.552872076006,0
5678,Propensity Score Matching,365.6450475334315,0
5679,Propensity Score Matching,468.5778451908708,0
5680,Propensity Score Matching,305.99481775204487,0
5681,Propensity Score Matching,5.707087024199323,0
5682,Propensity Score Matching,405.2314759825263,0
5683,Propensity Score Matching,242.41598904746238,0
5684,Propensity Score Matching,82.76263993776837,0
5685,Propensity Score Matching,305.6733266218918,0
5686,Propensity Score Matching,44.34400425331011,0
5687,Propensity Score Matching,210.14696944496401,0
5688,Propensity Score Matching,369.39262056889396,0
5689,Propensity Score Matching,50.75466520830708,0
5690,Propensity Score Matching,611.873183819085,0
5691,Propensity Score Matching,179.05328009467107,0
5692,Propensity Score Matching,114.44587429719245,0
5693,Propensity Score Matching,146.41369535864987,0
5694,Propensity Score Matching,455.73166957754347,0
5695,Propensity Score Matching,11.842738356212374,0
5696,Propensity Score Matching,29.712886378610072,0
5697,Propensity Score Matching,59.6713263528258,0
5698,Propensity Score Matching,76.8807467344112,0
5699,Propensity Score Matching,50.16270507058358,0
5700,Propensity Score Matching,392.8773178119209,0
5701,Propensity Score Matching,953.6490396605464,0
5702,Propensity Score Matching,111.92295585807186,0
5703,Propensity Score Matching,668.261014773823,0
5704,Propensity Score Matching,324.56477912487736,0
5705,Propensity Score Matching,12.38269802596458,0
5706,Propensity Score Matching,383.25885992599854,0
5707,Propensity Score Matching,151.90016669863567,0
5708,Propensity Score Matching,59.71696888553654,0
5709,Propensity Score Matching,206.36581402865417,0
5710,Propensity Score Matching,225.7887197548052,0
5711,Propensity Score Matching,183.3871500537461,0
5712,Propensity Score Matching,449.2678903008512,0
5713,Propensity Score Matching,219.69614177120653,0
5714,Propensity Score Matching,190.95528492850698,0
5715,Propensity Score Matching,474.566465158109,0
5716,Propensity Score Matching,502.2255588863626,0
5717,Propensity Score Matching,175.16823238734733,0
5718,Propensity Score Matching,116.54565260985838,0
5719,Propensity Score Matching,330.1370442797656,0
5720,Propensity Score Matching,400.62820423643035,0
5721,Propensity Score Matching,286.73519461342573,0
5722,Propensity Score Matching,139.6513785812807,0
5723,Propensity Score Matching,556.5275881047369,0
5724,Propensity Score Matching,295.46055102306894,0
5725,Propensity Score Matching,46.2858775269211,0
5726,Propensity Score Matching,62.78289291775157,0
5727,Propensity Score Matching,356.39165384600255,0
5728,Propensity Score Matching,428.98430288532455,0
5729,Propensity Score Matching,622.9147835406761,0
5730,Propensity Score Matching,177.44899016359014,0
5731,Propensity Score Matching,236.66207576790092,0
5732,Propensity Score Matching,322.9569575839928,0
5733,Propensity Score Matching,100.68706789941606,0
5734,Propensity Score Matching,303.7108769022329,0
5735,Propensity Score Matching,176.48897924709047,0
5736,Propensity Score Matching,31.59218959187889,0
5737,Propensity Score Matching,87.49397951788569,0
5738,Propensity Score Matching,435.81816818397857,0
5739,Propensity Score Matching,171.9203103245751,0
5740,Propensity Score Matching,134.87126812733524,0
5741,Propensity Score Matching,237.74442943164314,0
5742,Propensity Score Matching,107.55856156833848,0
5743,Propensity Score Matching,267.12243466980243,0
5744,Propensity Score Matching,504.06040617474537,0
5745,Propensity Score Matching,266.6773742106341,0
5746,Propensity Score Matching,302.42614623417523,0
5747,Propensity Score Matching,266.2028951111446,0
5748,Propensity Score Matching,444.6721276121601,0
5749,Propensity Score Matching,519.7432282741172,0
5750,Propensity Score Matching,663.6075144342221,0
5751,Propensity Score Matching,52.70992808248042,0
5752,Propensity Score Matching,103.27557891799717,0
5753,Propensity Score Matching,125.06701414589523,0
5754,Propensity Score Matching,391.7387608969583,0
5755,Propensity Score Matching,78.04522752777186,0
5756,Propensity Score Matching,228.06370245352485,0
5757,Propensity Score Matching,134.03919010831518,0
5758,Propensity Score Matching,373.43100426263356,0
5759,Propensity Score Matching,538.8616763040645,0
5760,Propensity Score Matching,143.2167339821218,0
5761,Propensity Score Matching,49.99923397064141,0
5762,Propensity Score Matching,229.42833110835602,0
5763,Propensity Score Matching,182.47494293843832,0
5764,Propensity Score Matching,377.2630638264095,0
5765,Propensity Score Matching,132.7405093377723,0
5766,Propensity Score Matching,17.830769366597927,0
5767,Propensity Score Matching,294.34573049455014,0
5768,Propensity Score Matching,291.4688985418983,0
5769,Propensity Score Matching,119.54196849289728,0
5770,Propensity Score Matching,47.751217424624265,0
5771,Propensity Score Matching,684.0360581702106,0
5772,Propensity Score Matching,134.9614311343408,0
5773,Propensity Score Matching,236.0316490759586,0
5774,Propensity Score Matching,8.158257600041093,0
5775,Propensity Score Matching,298.91031532162873,0
5776,Propensity Score Matching,81.08914174608606,0
5777,Propensity Score Matching,353.5439610872061,0
5778,Propensity Score Matching,363.5617028599879,0
5779,Propensity Score Matching,367.7933910013041,0
5780,Propensity Score Matching,293.44570087419316,0
5781,Propensity Score Matching,6.3097920238565415,0
5782,Propensity Score Matching,112.40274416520957,0
5783,Propensity Score Matching,64.1238381846697,0
5784,Propensity Score Matching,71.20557801524534,0
5785,Propensity Score Matching,340.6371632697625,0
5786,Propensity Score Matching,366.756718991907,0
5787,Propensity Score Matching,52.26327048701551,0
5788,Propensity Score Matching,46.50921987833658,0
5789,Propensity Score Matching,118.61666617438082,0
5790,Propensity Score Matching,468.40868205511157,0
5791,Propensity Score Matching,167.6818827907052,0
5792,Propensity Score Matching,181.06762509731746,0
5793,Propensity Score Matching,457.012450090383,0
5794,Propensity Score Matching,391.0441831367171,0
5795,Propensity Score Matching,162.13667511813264,0
5796,Propensity Score Matching,91.4675935386185,0
5797,Propensity Score Matching,360.1237824006642,0
5798,Propensity Score Matching,64.12264449161731,0
5799,Propensity Score Matching,291.7866217515686,0
5800,Propensity Score Matching,250.85390062124208,0
5801,Propensity Score Matching,155.10861529172473,0
5802,Propensity Score Matching,74.08899819378125,0
5803,Propensity Score Matching,92.29648097024207,0
5804,Propensity Score Matching,167.30006020074129,0
5805,Propensity Score Matching,161.91508572352095,0
5806,Propensity Score Matching,112.6354241525374,0
5807,Propensity Score Matching,58.294397714407665,0
5808,Propensity Score Matching,71.22722746130118,0
5809,Propensity Score Matching,287.4495101467242,0
5810,Propensity Score Matching,98.47109798554932,0
5811,Propensity Score Matching,47.95154326478474,0
5812,Propensity Score Matching,194.87842647355365,0
5813,Propensity Score Matching,279.03570208143844,0
5814,Propensity Score Matching,165.32152830427407,0
5815,Propensity Score Matching,509.52245080087886,0
5816,Propensity Score Matching,447.2743531374595,0
5817,Propensity Score Matching,221.62689222768384,0
5818,Propensity Score Matching,255.26297935396403,0
5819,Propensity Score Matching,73.71292387433333,0
5820,Propensity Score Matching,126.1520997433441,0
5821,Propensity Score Matching,201.98159123511252,0
5822,Propensity Score Matching,525.3857282905855,0
5823,Propensity Score Matching,30.156802887933452,0
5824,Propensity Score Matching,461.62081171355123,0
5825,Propensity Score Matching,375.62157938745554,0
5826,Propensity Score Matching,192.68285506192464,0
5827,Propensity Score Matching,366.6053027589922,0
5828,Propensity Score Matching,129.93751925249,0
5829,Propensity Score Matching,323.31491063275024,0
5830,Propensity Score Matching,235.39314053219593,0
5831,Propensity Score Matching,335.14317566516564,0
5832,Propensity Score Matching,449.30126752674136,0
5833,Propensity Score Matching,153.21920934729278,0
5834,Propensity Score Matching,82.01469758992886,0
5835,Propensity Score Matching,72.78384131828702,0
5836,Propensity Score Matching,283.15779733374404,0
5837,Propensity Score Matching,17.943466116533664,0
5838,Propensity Score Matching,299.4906777564492,0
5839,Propensity Score Matching,41.01243731072036,0
5840,Propensity Score Matching,82.07189353237332,0
5841,Propensity Score Matching,43.950498840299154,0
5842,Propensity Score Matching,15.0540794847462,0
5843,Propensity Score Matching,219.0240292718737,0
5844,Propensity Score Matching,86.82228810543498,0
5845,Propensity Score Matching,936.8263206561196,0
5846,Propensity Score Matching,222.693852129887,0
5847,Propensity Score Matching,164.53055195239438,0
5848,Propensity Score Matching,528.8440411526275,0
5849,Propensity Score Matching,285.5255517514067,0
5850,Propensity Score Matching,318.32974598059576,0
5851,Propensity Score Matching,88.2556233789995,0
5852,Propensity Score Matching,666.2618265182016,0
5853,Propensity Score Matching,159.6679330663919,0
5854,Propensity Score Matching,152.6556737305684,0
5855,Propensity Score Matching,503.5550924219699,0
5856,Propensity Score Matching,501.1001666969572,0
5857,Propensity Score Matching,259.9774848404265,0
5858,Propensity Score Matching,230.11039102138366,0
5859,Propensity Score Matching,292.856409270015,0
5860,Propensity Score Matching,311.9828613022609,0
5861,Propensity Score Matching,118.36150030834416,0
5862,Propensity Score Matching,243.60927497274565,0
5863,Propensity Score Matching,222.08720191271607,0
5864,Propensity Score Matching,34.8131710693537,0
5865,Propensity Score Matching,197.00581056767749,0
5866,Propensity Score Matching,106.29278004036009,0
5867,Propensity Score Matching,32.60842171700557,0
5868,Propensity Score Matching,127.8932869292982,0
5869,Propensity Score Matching,40.56850121443677,0
5870,Propensity Score Matching,440.5431022457615,0
5871,Propensity Score Matching,150.20569017548863,0
5872,Propensity Score Matching,496.02818577971135,0
5873,Propensity Score Matching,781.5021164682164,0
5874,Propensity Score Matching,1.648293788039762,0
5875,Propensity Score Matching,171.45536872920167,0
5876,Propensity Score Matching,85.2640015744329,0
5877,Propensity Score Matching,134.58818059338134,0
5878,Propensity Score Matching,10.50942161142024,0
5879,Propensity Score Matching,328.2812624476834,0
5880,Propensity Score Matching,386.3884282829397,0
5881,Propensity Score Matching,463.1274371690548,0
5882,Propensity Score Matching,199.48625987082653,0
5883,Propensity Score Matching,55.642533271477014,0
5884,Propensity Score Matching,7.288757552452497,0
5885,Propensity Score Matching,243.4593569032466,0
5886,Propensity Score Matching,947.7203308095002,0
5887,Propensity Score Matching,670.347672216575,0
5888,Propensity Score Matching,113.20679580844516,0
5889,Propensity Score Matching,183.21862408482983,0
5890,Propensity Score Matching,246.5133181160498,0
5891,Propensity Score Matching,99.93620384020917,0
5892,Propensity Score Matching,161.8464196447152,0
5893,Propensity Score Matching,53.086678055416236,0
5894,Propensity Score Matching,22.638865516664058,0
5895,Propensity Score Matching,383.51590637665157,0
5896,Propensity Score Matching,92.78229210335338,0
5897,Propensity Score Matching,222.5213979273403,0
5898,Propensity Score Matching,443.00736125721716,0
5899,Propensity Score Matching,732.39910617269,0
5900,Propensity Score Matching,616.1198105524056,0
5901,Propensity Score Matching,34.296222760993146,0
5902,Propensity Score Matching,267.19974364981624,0
5903,Propensity Score Matching,230.74001696817393,0
5904,Propensity Score Matching,295.4298820363193,0
5905,Propensity Score Matching,417.6707109331055,0
5906,Propensity Score Matching,353.63969037588197,0
5907,Propensity Score Matching,405.4663409199596,0
5908,Propensity Score Matching,327.2154816012098,0
5909,Propensity Score Matching,380.8565002281465,0
5910,Propensity Score Matching,135.8900063949489,0
5911,Propensity Score Matching,55.36790076923431,0
5912,Propensity Score Matching,60.294576296131694,0
5913,Propensity Score Matching,288.76202116177836,0
5914,Propensity Score Matching,68.21952699797164,0
5915,Propensity Score Matching,140.74500166447018,0
5916,Propensity Score Matching,240.57882269237635,0
5917,Propensity Score Matching,3.8848182223360244,0
5918,Propensity Score Matching,285.9612594635964,0
5919,Propensity Score Matching,107.92333101542539,0
5920,Propensity Score Matching,516.0227260130413,0
5921,Propensity Score Matching,42.411269793558915,0
5922,Propensity Score Matching,68.42690115698895,0
5923,Propensity Score Matching,475.67011024799643,0
5924,Propensity Score Matching,466.40594295494776,0
5925,Propensity Score Matching,38.7934629045581,0
5926,Propensity Score Matching,37.06628034600692,0
5927,Propensity Score Matching,299.55903647037997,0
5928,Propensity Score Matching,179.3217615256383,0
5929,Propensity Score Matching,342.26974987222457,0
5930,Propensity Score Matching,576.1467665844548,0
5931,Propensity Score Matching,361.2864430432186,0
5932,Propensity Score Matching,477.7960701294721,0
5933,Propensity Score Matching,291.7035869161307,0
5934,Propensity Score Matching,535.7418104723772,0
5935,Propensity Score Matching,41.69487952067607,0
5936,Propensity Score Matching,402.60414770857034,0
5937,Propensity Score Matching,484.4599214607439,0
5938,Propensity Score Matching,113.67155384355168,0
5939,Propensity Score Matching,479.8244537836745,0
5940,Propensity Score Matching,393.44849804485466,0
5941,Propensity Score Matching,99.31478711905028,0
5942,Propensity Score Matching,18.671041246741158,0
5943,Propensity Score Matching,306.8335790402019,0
5944,Propensity Score Matching,541.6870099379079,0
5945,Propensity Score Matching,417.2210918512006,0
5946,Propensity Score Matching,339.29458459365617,0
5947,Propensity Score Matching,143.80102144297723,0
5948,Propensity Score Matching,115.08541229671869,0
5949,Propensity Score Matching,511.37561116490673,0
5950,Propensity Score Matching,262.3010492681044,0
5951,Propensity Score Matching,227.1950845261838,0
5952,Propensity Score Matching,387.1547598461566,0
5953,Propensity Score Matching,432.0180573530303,0
5954,Propensity Score Matching,275.88335152413055,0
5955,Propensity Score Matching,251.92177026367943,0
5956,Propensity Score Matching,155.46789234233376,0
5957,Propensity Score Matching,101.64683955970406,0
5958,Propensity Score Matching,76.38048817665108,0
5959,Propensity Score Matching,352.0175464257579,0
5960,Propensity Score Matching,658.2879942312546,0
5961,Propensity Score Matching,480.16429265487767,0
5962,Propensity Score Matching,309.19700134866173,0
5963,Propensity Score Matching,289.04140209938964,0
5964,Propensity Score Matching,201.27311886228262,0
5965,Propensity Score Matching,117.37964128266343,0
5966,Propensity Score Matching,240.688444878461,0
5967,Propensity Score Matching,38.7222179217956,0
5968,Propensity Score Matching,406.97637617315536,0
5969,Propensity Score Matching,379.9593824193646,0
5970,Propensity Score Matching,378.44891976811715,0
5971,Propensity Score Matching,232.10862403475295,0
5972,Propensity Score Matching,547.5127693009031,0
5973,Propensity Score Matching,478.5616723786472,0
5974,Propensity Score Matching,137.54541608703047,0
5975,Propensity Score Matching,33.48747395567031,0
5976,Propensity Score Matching,133.6012881472387,0
5977,Propensity Score Matching,139.81017315315597,0
5978,Propensity Score Matching,649.6289230949592,0
5979,Propensity Score Matching,475.46024776810026,0
5980,Propensity Score Matching,504.0123097513078,0
5981,Propensity Score Matching,212.628888982296,0
5982,Propensity Score Matching,101.58191444370259,0
5983,Propensity Score Matching,313.95790514846874,0
5984,Propensity Score Matching,271.98524920197025,0
5985,Propensity Score Matching,136.39461992920178,0
5986,Propensity Score Matching,76.26485629164148,0
5987,Propensity Score Matching,47.54608303975063,0
5988,Propensity Score Matching,129.1809311940253,0
5989,Propensity Score Matching,48.74430054588298,0
5990,Propensity Score Matching,297.20337331543806,0
5991,Propensity Score Matching,504.02179542786206,0
5992,Propensity Score Matching,170.18155878742522,0
5993,Propensity Score Matching,314.8551060977719,0
5994,Propensity Score Matching,76.93848355776177,0
5995,Propensity Score Matching,312.4880164465502,0
5996,Propensity Score Matching,38.249013075584024,0
5997,Propensity Score Matching,188.11777092771544,0
5998,Propensity Score Matching,250.47924627019805,0
5999,Propensity Score Matching,154.90591394729418,0
6000,Linear Prognostic Score Matching,269.3935967511594,0
6001,Linear Prognostic Score Matching,254.23602799167298,0
6002,Linear Prognostic Score Matching,182.94613571594533,0
6003,Linear Prognostic Score Matching,71.92783763699634,0
6004,Linear Prognostic Score Matching,241.26385231583166,0
6005,Linear Prognostic Score Matching,84.99804477060981,0
6006,Linear Prognostic Score Matching,70.18788664151336,0
6007,Linear Prognostic Score Matching,34.183389912582456,0
6008,Linear Prognostic Score Matching,3.548432372098884,0
6009,Linear Prognostic Score Matching,218.90648804830386,0
6010,Linear Prognostic Score Matching,87.5657321003079,0
6011,Linear Prognostic Score Matching,90.2741925961973,0
6012,Linear Prognostic Score Matching,170.49769845023386,0
6013,Linear Prognostic Score Matching,135.98644643741252,0
6014,Linear Prognostic Score Matching,110.49377709573436,0
6015,Linear Prognostic Score Matching,337.9584380460452,0
6016,Linear Prognostic Score Matching,238.1701760394207,0
6017,Linear Prognostic Score Matching,222.48618757373288,0
6018,Linear Prognostic Score Matching,26.07880200870246,0
6019,Linear Prognostic Score Matching,339.07730503428974,0
6020,Linear Prognostic Score Matching,246.93568248471584,0
6021,Linear Prognostic Score Matching,300.064865713414,0
6022,Linear Prognostic Score Matching,108.85482053637003,0
6023,Linear Prognostic Score Matching,99.59689330324528,0
6024,Linear Prognostic Score Matching,14.806465321518056,0
6025,Linear Prognostic Score Matching,211.24168557694847,0
6026,Linear Prognostic Score Matching,102.03540911881322,0
6027,Linear Prognostic Score Matching,27.77994107210906,0
6028,Linear Prognostic Score Matching,570.2688917308277,0
6029,Linear Prognostic Score Matching,17.294677175890456,0
6030,Linear Prognostic Score Matching,58.967352059981046,0
6031,Linear Prognostic Score Matching,13.163653684501675,0
6032,Linear Prognostic Score Matching,94.6600697449805,0
6033,Linear Prognostic Score Matching,115.47290782267427,0
6034,Linear Prognostic Score Matching,64.14449873845454,0
6035,Linear Prognostic Score Matching,92.48808100881695,0
6036,Linear Prognostic Score Matching,664.1419429827844,0
6037,Linear Prognostic Score Matching,154.68694949568996,0
6038,Linear Prognostic Score Matching,160.56206452645668,0
6039,Linear Prognostic Score Matching,41.08247990139265,0
6040,Linear Prognostic Score Matching,85.10473086479871,0
6041,Linear Prognostic Score Matching,29.297938879626876,0
6042,Linear Prognostic Score Matching,169.1160851942899,0
6043,Linear Prognostic Score Matching,36.10682361416765,0
6044,Linear Prognostic Score Matching,243.32956243230709,0
6045,Linear Prognostic Score Matching,27.0204050452729,0
6046,Linear Prognostic Score Matching,91.81515176915234,0
6047,Linear Prognostic Score Matching,212.21576283461815,0
6048,Linear Prognostic Score Matching,83.18815312557697,0
6049,Linear Prognostic Score Matching,90.64562484006089,0
6050,Linear Prognostic Score Matching,0.47257960955284395,0
6051,Linear Prognostic Score Matching,128.17002689234997,0
6052,Linear Prognostic Score Matching,172.4369772882486,0
6053,Linear Prognostic Score Matching,56.06303617512955,0
6054,Linear Prognostic Score Matching,29.77286194666915,0
6055,Linear Prognostic Score Matching,70.40319751418846,0
6056,Linear Prognostic Score Matching,155.94892142315032,0
6057,Linear Prognostic Score Matching,36.31208326752783,0
6058,Linear Prognostic Score Matching,91.26573450594375,0
6059,Linear Prognostic Score Matching,108.04997978705595,0
6060,Linear Prognostic Score Matching,219.32547006453328,0
6061,Linear Prognostic Score Matching,127.74835863333549,0
6062,Linear Prognostic Score Matching,87.66270526892161,0
6063,Linear Prognostic Score Matching,18.26506590320684,0
6064,Linear Prognostic Score Matching,111.43117995232035,0
6065,Linear Prognostic Score Matching,157.72738312026593,0
6066,Linear Prognostic Score Matching,352.2183773476085,0
6067,Linear Prognostic Score Matching,16.76742129262069,0
6068,Linear Prognostic Score Matching,61.2698401051512,0
6069,Linear Prognostic Score Matching,15.135707686018415,0
6070,Linear Prognostic Score Matching,82.98251158754537,0
6071,Linear Prognostic Score Matching,6.214525662612392,0
6072,Linear Prognostic Score Matching,318.0042712421056,0
6073,Linear Prognostic Score Matching,13.827344449479886,0
6074,Linear Prognostic Score Matching,17.106234052547517,0
6075,Linear Prognostic Score Matching,25.805656508664644,0
6076,Linear Prognostic Score Matching,147.72244717223643,0
6077,Linear Prognostic Score Matching,100.29506507533803,0
6078,Linear Prognostic Score Matching,23.49067330970872,0
6079,Linear Prognostic Score Matching,366.0557033630897,0
6080,Linear Prognostic Score Matching,63.20967219653477,0
6081,Linear Prognostic Score Matching,34.6794261727549,0
6082,Linear Prognostic Score Matching,70.94342859042469,0
6083,Linear Prognostic Score Matching,300.7935437497297,0
6084,Linear Prognostic Score Matching,105.85536932022714,0
6085,Linear Prognostic Score Matching,72.88626846385613,0
6086,Linear Prognostic Score Matching,136.2308002670628,0
6087,Linear Prognostic Score Matching,340.30492215888614,0
6088,Linear Prognostic Score Matching,60.99191283781903,0
6089,Linear Prognostic Score Matching,108.24586102139139,0
6090,Linear Prognostic Score Matching,87.88864277295201,0
6091,Linear Prognostic Score Matching,38.03678088881451,0
6092,Linear Prognostic Score Matching,245.95327378356973,0
6093,Linear Prognostic Score Matching,331.95385694864666,0
6094,Linear Prognostic Score Matching,47.05760949210706,0
6095,Linear Prognostic Score Matching,33.16158072398568,0
6096,Linear Prognostic Score Matching,33.32740707856603,0
6097,Linear Prognostic Score Matching,43.430816850287876,0
6098,Linear Prognostic Score Matching,5.232011938163438,0
6099,Linear Prognostic Score Matching,17.458397107275804,0
6100,Linear Prognostic Score Matching,73.73571282645699,0
6101,Linear Prognostic Score Matching,34.721426047694244,0
6102,Linear Prognostic Score Matching,146.40108877106707,0
6103,Linear Prognostic Score Matching,105.15752639957337,0
6104,Linear Prognostic Score Matching,33.85205217314773,0
6105,Linear Prognostic Score Matching,55.86471236103129,0
6106,Linear Prognostic Score Matching,50.703276529064844,0
6107,Linear Prognostic Score Matching,22.817703187953448,0
6108,Linear Prognostic Score Matching,79.31631306367409,0
6109,Linear Prognostic Score Matching,190.93561526849737,0
6110,Linear Prognostic Score Matching,89.39391442326627,0
6111,Linear Prognostic Score Matching,257.19893513083167,0
6112,Linear Prognostic Score Matching,162.864634141531,0
6113,Linear Prognostic Score Matching,56.44725491933641,0
6114,Linear Prognostic Score Matching,13.949308414678555,0
6115,Linear Prognostic Score Matching,178.66598121126796,0
6116,Linear Prognostic Score Matching,160.91797124390177,0
6117,Linear Prognostic Score Matching,325.396911067704,0
6118,Linear Prognostic Score Matching,179.1177993581531,0
6119,Linear Prognostic Score Matching,96.14168675145667,0
6120,Linear Prognostic Score Matching,78.06010241304408,0
6121,Linear Prognostic Score Matching,9.686945373056863,0
6122,Linear Prognostic Score Matching,55.42669270896151,0
6123,Linear Prognostic Score Matching,66.8957941878822,0
6124,Linear Prognostic Score Matching,0.4280439074493126,0
6125,Linear Prognostic Score Matching,10.181361646612906,0
6126,Linear Prognostic Score Matching,271.35503647953107,0
6127,Linear Prognostic Score Matching,28.87484259955721,0
6128,Linear Prognostic Score Matching,75.03319543524324,0
6129,Linear Prognostic Score Matching,152.17027700463913,0
6130,Linear Prognostic Score Matching,39.55264935984538,0
6131,Linear Prognostic Score Matching,83.28638195875273,0
6132,Linear Prognostic Score Matching,183.01502473454002,0
6133,Linear Prognostic Score Matching,142.372553339435,0
6134,Linear Prognostic Score Matching,3.166863409361939,0
6135,Linear Prognostic Score Matching,76.86387489205835,0
6136,Linear Prognostic Score Matching,203.31082040446105,0
6137,Linear Prognostic Score Matching,12.28427933377146,0
6138,Linear Prognostic Score Matching,81.359454836575,0
6139,Linear Prognostic Score Matching,31.16229242630863,0
6140,Linear Prognostic Score Matching,62.044257630177945,0
6141,Linear Prognostic Score Matching,33.38102855822738,0
6142,Linear Prognostic Score Matching,85.33325798057048,0
6143,Linear Prognostic Score Matching,108.35184131630402,0
6144,Linear Prognostic Score Matching,7.06022609153294,0
6145,Linear Prognostic Score Matching,19.124583666284227,0
6146,Linear Prognostic Score Matching,71.70864373173447,0
6147,Linear Prognostic Score Matching,244.0713620147054,0
6148,Linear Prognostic Score Matching,28.989103541398325,0
6149,Linear Prognostic Score Matching,134.53714154445368,0
6150,Linear Prognostic Score Matching,10.185002715973763,0
6151,Linear Prognostic Score Matching,200.9903458956158,0
6152,Linear Prognostic Score Matching,54.31963283868083,0
6153,Linear Prognostic Score Matching,129.85776794190193,0
6154,Linear Prognostic Score Matching,220.41050309933388,0
6155,Linear Prognostic Score Matching,55.475267232607806,0
6156,Linear Prognostic Score Matching,61.67329231382952,0
6157,Linear Prognostic Score Matching,100.91959993506639,0
6158,Linear Prognostic Score Matching,498.37750193268596,0
6159,Linear Prognostic Score Matching,197.23511755982503,0
6160,Linear Prognostic Score Matching,1.219154329770837,0
6161,Linear Prognostic Score Matching,301.24246048505404,0
6162,Linear Prognostic Score Matching,9.780422199851207,0
6163,Linear Prognostic Score Matching,38.625985983366945,0
6164,Linear Prognostic Score Matching,442.20826482658697,0
6165,Linear Prognostic Score Matching,45.07586480674374,0
6166,Linear Prognostic Score Matching,102.92419227456575,0
6167,Linear Prognostic Score Matching,18.793795149038708,0
6168,Linear Prognostic Score Matching,165.35613015981488,0
6169,Linear Prognostic Score Matching,71.96960519569826,0
6170,Linear Prognostic Score Matching,162.39311398345748,0
6171,Linear Prognostic Score Matching,147.0823902358453,0
6172,Linear Prognostic Score Matching,96.76197655646436,0
6173,Linear Prognostic Score Matching,25.232515683156553,0
6174,Linear Prognostic Score Matching,135.1626436780295,0
